49,בית חולים פורייה,בית חולים פוריה,תבור 98,דקה,32.752077,35.537867
90,בית חורון,Beit Horon,שומרון 126,דקה וחצי,31.87989,35.124097
78,בית חזון,"Beit Hazon, Israel",עמק חפר 137,דקה וחצי,32.387178,34.91291
112,בית חלקיה,"Beit Hilkia, Israel",אשדוד 268,דקה,31.793001,34.809698
96,בית חנינא,"Beit Hanina, Jerusalem",ירושלים 194,דקה וחצי,31.830131,35.225205
241,בית חנן,"Beit Hanan, Israel",שפלה 183,דקה וחצי,31.935211,34.775596
181,בית חנניה,"Beit Hanania, Israel",מנשה 104,דקה וחצי,32.529504,34.926734
76,בית חרות,"Beit Herut, Israel",שרון 137,דקה וחצי,32.376223,34.873765
108,בית חשמונאי,"Beit Hashmonai, Israel",שפלה 184,דקה וחצי,31.890298,34.917599
237,בית יהושע,"Beit Yehoshua, Israel",שרון 142,דקה וחצי,32.262075,34.865418
154,בית יוסף,"Beit Yosef, Israel, Israel",בקעת בית שאן 128,דקה,32.558698,35.55277299999999
76,בית ינאי,"Beit Yanai, Israel",שרון 137,דקה וחצי,32.381729,34.863507
175,בית יצחק שער חפר,"Beit Yitzhak-Sha'ar Hefer, Israel",שרון 138,דקה וחצי,32.33558,34.8895
49,בית ירח,"Beit Yerah, Israel",תבור 98,דקה,32.712361,35.574715
85,בית כאחיל,Bayt Kahil,יהודה 206,דקה וחצי,31.57054699999999,35.068931
126,בית לחם הגלילית,"Bethlehem of Galilee, Israel",עמק יזרעאל 87,דקה,32.734558,35.191271
165,בית ליד,Bayt Lid,שומרון 120,דקה וחצי,32.261548,35.13028
90,בית ליקיא,Bayt Liqya,שומרון 126,דקה וחצי,31.869937,35.065202
87,בית מאיר,"Beit Meir, Israel",בית שמש 189,דקה וחצי,31.794786,35.036753
204,בית מירסים,"Bayt Mirsim, Israel",באר שבע 285,דקה,31.453869,34.91217
103,בית נחמיה,"Beit Nehemia, Israel",שפלה 173,דקה וחצי,31.977142,34.953835
232,בית ניר,"Beit Nir, Israel",אשדוד 282,דקה,31.647627,34.873107
98,בית נקופה,"Beit Nekofa, Israel",בית שמש 190,דקה וחצי,31.804392,35.126876
90,בית סירא,Bayt Sira,שומרון 126,דקה וחצי,31.88743,35.04532
85,בית סכריא,Bayt Sakarya,יהודה 206,דקה וחצי,31.662876,35.123008
241,בית עובד,"Beit Oved, Israel",שפלה 183,דקה וחצי,31.921287,34.774905
108,בית עוזיאל,"Beit Uziel, Israel",שפלה 184,דקה וחצי,31.87005,34.904858
193,בית עזרא,"Beit Ezra, Israel",אשדוד 272,45 שניות,31.736402,34.657514
90,בית עיור א תחתא,Bayt Ghur al-Tahta,שומרון 126,דקה וחצי,31.895181,35.083874
90,בית עיור אל פוקא,Bayt Ghur al-Foqa,שומרון 126,דקה וחצי,31.886181,35.114256
122,בית עינון,Bayt Einun,יהודה 207,דקה וחצי,31.564738,35.128303
122,בית עמרה,Bayt Amra,יהודה 207,דקה וחצי,31.447734,35.053087
103,בית עריף,"Beit Arif, Israel",שפלה 173,דקה וחצי,31.995352,34.935103
165,בית פוריכ,Bayt Furik,שומרון 120,דקה וחצי,32.175456,35.336484
130,בית צבי,"Kfar Tzvi Sitrin, Israel",כרמל 81,דקה,32.719323,34.969508
158,בית קאד,Beit Kad,שומרון 119,דקה וחצי,32.470376,35.356811
179,בית קמה,"Beit Kama, Israel",באר שבע 286,45 שניות,31.446566,34.762248
136,בית קשת,"Beit Keshet, Israel",תבור 96,דקה,32.718446,35.394952
113,בית רבן,"Beit Raban Secretariat, Givat Washington Educational Campus, Israel",אשדוד 267,דקה,31.8166376,34.729755
95,בית רחאל,Bayt Rahal,יהודה 200,דקה וחצי,31.670686,35.178491
88,בית רימא,Bayt Rima,שומרון 124,דקה וחצי,32.032333,35.103293
72,בית רימון,"Beit Rimon, Israel",גליל תחתון 61,דקה,32.781845,35.327738
154,בית שאן,"Beit She'an, Israel",בקעת בית שאן 128,דקה,32.497103,35.497336
99,בית שמש,"Beit Shemesh, Israel",בית שמש 188,דקה וחצי,31.747041,34.988099
126,בית שערים,"Beit She'arim, Israel",עמק יזרעאל 87,דקה,32.697679,35.179905
169,בית שקמה,"Beit Shikma, Israel",אשקלון 250,30 שניות,31.637735,34.610074
95,בית תעמר,Bayt Ta'mar,יהודה 200,דקה וחצי,31.678719,35.241822
165,ביתא א תחתא,Bayta al-Tahta,שומרון 120,דקה וחצי,32.137716,35.283704
90,ביתוניא,Baituniya,שומרון 126,דקה וחצי,31.889281,35.169813
90,ביתילו,Baytillu,שומרון 126,דקה וחצי,31.976599,35.114167
90,ביתין,Baytin,שומרון 126,דקה וחצי,31.926481,35.236911
175,ביתן אהרן,"Bitan Aharon, Israel",שרון 138,דקה וחצי,32.364928,34.86956
85,ביתר עילית,Betar Illit,יהודה 206,דקה וחצי,31.7010023,35.1119254
165,בלאטה,Balata,שומרון 120,דקה וחצי,32.207228,35.285928
158,בלעא,Bal'a,שומרון 119,דקה וחצי,32.332522,35.109953
81,בלפוריה,"Balfouria, Israel",תבור 95,דקה,32.629988,35.296281
113,בן זכאי,"Ben Zakai, Israel",אשדוד 267,דקה,31.85722299999999,34.727432
152,בן עמי,"Ben Ami, Israel",קו העימות 30,מיידי,33.005369,35.122218
239,בן שמן,"Ben Shemen, Israel",שפלה 179,דקה וחצי,31.953601,34.92098
239,בן שמן כפר נוער,"Ben Shemen Youth Village, Israel",שפלה 179,דקה וחצי,31.95966499999999,34.929056
120,בני ברק,"Bnei Brak, Israel",דן 160,דקה וחצי,32.084932,34.835226
204,בני דקלים,"Bnei Dkalim, Israel",באר שבע 285,דקה,31.517188,34.917033
196,בני דרום,"Bnei Darom, Israel",אשדוד 271,45 שניות,31.82087,34.691609
178,בני דרור,"Bnei Dror, Israel",עמק חפר 139,דקה וחצי,32.261795,34.901791
46,בני יהודה,Bnei Yehuda,גולן 2,מיידי,32.798262,35.69107
122,בני נעים,Bani Na'im,יהודה 207,דקה וחצי,31.514866,35.16534
150,בני נצרים,"Bnei Netsarim, Israel",אשקלון 238,15 שניות,31.143513,34.316403
118,בני עטרות,"Bnei Atarot, Israel",שפלה 169,דקה וחצי,32.02147,34.910146
201,בני עי''ש,"Bnei Ayish, Israel",אשדוד 273,דקה,31.790235,34.759291
237,בני ציון,"Bnei Zion, Israel",שרון 142,דקה וחצי,32.219839,34.868378
112,בני ראם,"Bnei Re'em, Israel",אשדוד 268,דקה,31.769972,34.790463
113,בניה,"Bnaya, Israel",אשדוד 267,דקה,31.84344399999999,34.751793
181,בנימינה גבעת עדה,"Binyamina-Giv'at Ada, Israel",מנשה 104,דקה וחצי,32.517078,34.955096
180,בסמ''ה,"Basma, Israel",עירון 113,דקה וחצי,32.52940100000001,35.103199
128,בסמת טבעון,"Basmat Tab'un, Israel",עמק יזרעאל 86,דקה,32.736287,35.1532
66,בענה,"Bi'ina, Israel",גליל עליון 42,30 שניות,32.929538,35.27191699999999
237,בצרה,"Batzra, Israel",שרון 142,דקה וחצי,32.214541,34.878123
143,בצת,"Betzet, Israel",קו העימות 14,מיידי,33.070047,35.132636
99,בקוע,"Beko'a, Israel",בית שמש 188,דקה וחצי,31.827899,34.924732
163,בקעות,Beka'ot,בקעה 130,דקה וחצי,32.24207,35.452636
87,בר גיורא,"Bar Giora, Israel",בית שמש 189,דקה וחצי,31.729683,35.073414
52,בר יוחאי,"Bar Yohai, Israel",גליל עליון 44,30 שניות,32.997704,35.44819
163,ברדלה,Bardale,בקעה 130,דקה וחצי,32.386571,35.480025
59,ברוכים קלע אלון,Bruchim Qela' Alon,קצרין 7,15 שניות,33.131601,35.69039
92,ברוכין,Bruchin,שומרון 123,דקה וחצי,32.082231,35.094113
164,ברור חיל,"Bror Hayil, Israel",אשקלון 251,15 שניות,31.55698499999999,34.646547
112,ברורים,צומת ברורים,אשדוד 268,דקה,31.767269,34.782025
159,ברוש,"Brosh, Israel, Israel",אשקלון 255,30 שניות,31.370721,34.634978
165,ברכה,Bracha,שומרון 120,דקה וחצי,32.193264,35.264885
191,ברכיה,"Berekhya, Israel",אשקלון 248,30 שניות,31.66804699999999,34.624296
58,ברעם,"Bar'am, Israel",קו העימות 22,מיידי,33.058979,35.433235
236,ברק,"Barak, Israel, Israel",עמק יזרעאל 93,דקה,32.542821,35.265291
187,ברקאי,"Barkai, Israel",עירון 112,דקה וחצי,32.476096,35.031044
168,ברקן,Barkan,שומרון 122,דקה וחצי,32.109487,35.106008
103,ברקת,"Bareket, Israel",שפלה 173,דקה וחצי,32.018344,34.943179
169,בת הדר,"Bat Hadar, Israel",אשקלון 250,30 שניות,31.648125,34.597146
175,בת חן,"Bat Hen, Israel",שרון 138,דקה וחצי,32.360194,34.872388
82,בת חפר,"Bat Hefer, Israel",עמק חפר 150,דקה וחצי,32.333714,35.013729
104,בת ים,"Bat Yam, Israel",דן 162,דקה וחצי,32.013186,34.748019
85,בת עין,Bat Ayin,יהודה 206,דקה וחצי,31.657653,35.101101
185,בת שלמה,"Bat Shlomo, Israel",מנשה 102,דקה וחצי,32.600335,35.003837
79,בתי זיקוק חיפה,"ההסתדרות/בתי זיקוק, Haifa",כרמל 80,דקה,32.799882,35.050769
85,בתיר ,Battir,יהודה 206,דקה וחצי,31.728181,35.138032
76,גאולי תימן,"Geulei Teiman, Israel",שרון 137,דקה וחצי,32.391837,34.900989
178,גאולים,"Geulim, Israel",עמק חפר 139,דקה וחצי,32.296487,34.943862
89,ג'אלוד,Jalud,שומרון 125,דקה וחצי,32.069531,35.31549
110,גאליה,"Ge'alya, Israel",אשדוד 266,דקה,31.885644,34.765351
90,ג'אניה,Janiya,שומרון 126,דקה וחצי,31.938419,35.123984
194,גבולות,"Gvulot, Israel",אשקלון 257,30 שניות,31.211168,34.466199
198,גבים,"Gevim, Israel",עוטף עזה 220,15 שניות,31.506273,34.598949
236,גבע,"Geva, Israel",עמק יזרעאל 93,דקה,32.56653000000001,35.37216
158,ג'בע,Jaba',שומרון 119,דקה וחצי,32.325027,35.220164
93,גבע בנימין/אדם,"Adam Boulevard, Geva Binyamin",בקעה 133,דקה וחצי,31.85118199999999,35.277444
130,גבע כרמל,"Geva Carmel, Israel",כרמל 81,דקה,32.662163,34.954078
159,גבעולים,"Givolim, Israel",אשקלון 255,30 שניות,31.397604,34.593821
91,גבעון החדשה,Giv'on HaHadasha,שומרון 127,דקה וחצי,31.848896,35.159029
179,גבעות בר,"Giv'ot Bar, Israel",באר שבע 286,45 שניות,31.357209,34.755541
99,גבעות עדן,"Giv'ot Eden, Israel",בית שמש 188,דקה וחצי,31.662171,35.013876
99,גבעת  שמש,"Givat Shemesh, Israel",בית שמש 188,דקה וחצי,31.774189,34.95055
49,גבעת אבני,"Giv'at Avni, Israel",תבור 98,דקה,32.775382,35.436154
189,גבעת אולגה,"Hadera, Israel",מנשה 106,דקה וחצי,32.4340458,34.9196518
126,גבעת אלה,"Givat Ela, Israel",עמק יזרעאל 87,דקה,32.722007,35.244822
90,גבעת אסף,"Assaf Street, Ramat Gan, Israel",שומרון 126,דקה וחצי,32.089132,34.80734
109,גבעת ברנר,"Givat Brenner, Israel",שפלה 182,דקה וחצי,31.86661,34.802254
119,גבעת השלושה,"Givat HaShlosha, Israel",שפלה 168,דקה וחצי,32.09634,34.920628
129,גבעת וולפסון,"Giv'at Wolfson, Israel",כרמל 82,דקה,32.72022,35.016055
91,גבעת זאב,Giv'at Ze'ev,שומרון 127,דקה וחצי,31.861189,35.167252
183,גבעת חביבה,"Giv'at Haviva, Israel",מנשה 108,דקה וחצי,32.457665,35.020061
78,גבעת חיים איחוד,"Givat Haim (Ihud), Israel",עמק חפר 137,דקה וחצי,32.396745,34.932978
78,גבעת חיים מאוחד,"Givat Haim (meuhad), Israel",עמק חפר 137,דקה וחצי,32.392148,34.929447
114,גבעת ח''ן,"Givat Hen, Israel",שרון 140,דקה וחצי,32.16758,34.875514
46,גבעת יואב,Giv'at Yo'av,גולן 2,מיידי,32.801217,35.680911
87,גבעת יערים,"Giv'at Ye'arim, Israel",בית שמש 189,דקה וחצי,31.786089,35.09277
101,גבעת ישעיהו,"Givat Yeshayahu, Israel",אשדוד 278,דקה,31.67168,34.943738
118,גבעת כ''ח,"Giv'at Ko'ah, Israel",שפלה 169,דקה וחצי,32.032091,34.938796
181,גבעת ניל''י,"Givat Nili, Israel",מנשה 104,דקה וחצי,32.549043,35.041194
165,גבעת סנה יעקב,Giv'at Sne Ya'akov,שומרון 120,דקה וחצי,32.177917,35.263443
180,גבעת עוז,"Givat Oz, Israel",עירון 113,דקה וחצי,32.555934,35.198004
120,גבעת שמואל,"Giv'at Shmuel, Israel",דן 160,דקה וחצי,32.077299,34.849206
99,גבעת שמש,"Givat Shemesh, Israel",בית שמש 188,דקה וחצי,31.774189,34.95055
175,גבעת שפירא,"Givat Shapira, Israel",שרון 138,דקה וחצי,32.35763,34.875845
193,גבעתי,"Giv'ati, Israel",אשדוד 272,45 שניות,31.733138,34.679478
120,גבעתיים,"Givatayim, Israel",דן 160,דקה וחצי,32.072176,34.808871
166,גברעם,"Gvar'am, Israel",עוטף עזה 251,15 שניות,31.591461,34.612156
126,גבת,"Gvat, Israel",עמק יזרעאל 87,דקה,32.67656,35.213151
54,גדות,Gadot,גליל עליון 47,30 שניות,33.018208,35.619547
69,ג'דידה מכר,"Makr, Jadeidi-Makr, Israel",גליל עליון 37,30 שניות,32.935033,35.140087
236,גדיש,"Gadish, Israel",עמק יזרעאל 93,דקה,32.558844,35.24443
236,גדעונה,"Gidona, Israel",עמק יזרעאל 93,דקה,32.549927,35.359202
112,גדרה,"Gedera, Israel",אשדוד 268,דקה,31.8123014,34.77701920000001
97,ג'האלין,Jahalin,מעלה אדומים 200,דקה וחצי,31.764899,35.281138
95,ג'וב א רום,Jub al-Rum,יהודה 200,דקה וחצי,31.744144,35.268429
158,ג'ודידה,"Jadeidi-Makr, Israel",שומרון 119,דקה וחצי,32.928656,35.150573
95,ג'והזם,Juhazm,יהודה 200,דקה וחצי,31.705446,35.27295100000001
68,ג'וליס,"Julis, Israel",גליל עליון 38,30 שניות,32.94498,35.184243
165,ג'וניד,Juneid,שומרון 120,דקה וחצי,32.226076,35.218249
56,גונן,"Gonen, Israel",קו העימות 25,מיידי,33.1240353,35.6461519
173,ג'ועארה,"Jo'ara, Israel",מנשה 103,דקה וחצי,32.599065,35.10861
141,ג'ורדיח,"Jordeikh, Israel",קו העימות 15,מיידי,33.097041,35.221622
89,ג'וריש,Jorish,שומרון 125,דקה וחצי,32.10233,35.321847
141,גורן,"Goren, Israel",קו העימות 15,מיידי,33.055566,35.233619
141,גורנות הגליל,"Gornot HaGalil, Israel",קו העימות 15,מיידי,33.059286,35.24967
136,גזית,"Gazit, Israel",תבור 96,דקה,32.639307,35.446239
108,גזר,"Gezer, Israel, Israel",שפלה 184,דקה וחצי,31.876349,34.92111
226,גיאה,"Ge'a, Israel",אשקלון 250,15 שניות,31.628467,34.602678
91,גיב,Jib,שומרון 127,דקה וחצי,31.850989,35.183103
90,גיבע מצפון לירושלים ,Jaba',שומרון 126,דקה וחצי,31.858314,35.260775
109,גיבתון,"Gibton, Israel",שפלה 182,דקה וחצי,31.888318,34.79906
91,גיודירה,Judeira,שומרון 127,דקה וחצי,31.856605,35.197686
165,ג'יוס,Jayus,שומרון 120,דקה וחצי,32.200061,35.033985
99,גיזו,"Gizo, Israel, Israel",בית שמש 188,דקה וחצי,31.805585,34.939653
66,גילון,"Gilon, Israel",גליל עליון 42,30 שניות,32.904338,35.232191
90,גילזון,Jalazun,שומרון 126,דקה וחצי,31.951612,35.212517
203,גילת,"Gilat, Israel",באר שבע 289,45 שניות,31.326321,34.648934
90,גימאלא,"",שומרון 126,דקה וחצי,0,0
53,גינוסר,"Ginosar, Israel",גליל תחתון 55,דקה,32.848666,35.523152
126,גיניגר,"Ginegar, Israel",עמק יזרעאל 87,דקה,32.663419,35.259861
171,ג'ינסאפוט,Jinsafut,שומרון 121,דקה וחצי,32.180632,35.130154
239,גינתון,"Ginaton, Israel",שפלה 179,דקה וחצי,31.962801,34.913062
90,גיפנא,Jifna,שומרון 126,דקה וחצי,31.963463,35.215092
165,ג'ית,Jit,שומרון 120,דקה וחצי,32.213184,35.170689
68,גיתה,"Gita, Israel, Israel",גליל עליון 38,30 שניות,32.967233,35.249125
167,גיתית,Gitit,בקעה 131,דקה וחצי,32.10027300000001,35.395443
202,גלאון,"Gal On, Israel",אשדוד 282,45 שניות,31.63337099999999,34.848898
158,ג'לבון,Jalbun,שומרון 119,דקה וחצי,32.459986,35.414691
115,ג'לג'וליה,"Jaljulia, Israel",שרון 143,דקה וחצי,32.1524568,34.9539749
83,גלגל,Gilgal,בקעה 132,דקה וחצי,32.000016,35.444643
116,גליל ים,"Glil Yam, Israel",דן 155,דקה וחצי,32.158797,34.831876
158,ג'למה,Jalame,שומרון 119,דקה וחצי,32.508814,35.312956
173,גלעד (אבן יצחק),"Ha-Gil'ad Street, Netanya, Israel",מנשה 103,דקה וחצי,32.3093093,34.8723059
165,ג'מאעין,Jama'in,שומרון 120,דקה וחצי,32.13208,35.203342
105,גמזו,"Gimzo, Israel",שפלה 181,דקה וחצי,31.927217,34.941128
233,גן הדרום,"Gan HaDarom, Israel",אשדוד 273,45 שניות,31.804056,34.69987
189,גן השומרון,"Gan HaShomron, Israel",מנשה 106,דקה וחצי,32.465007,34.999047
55,גן התעשייה תל חי,"",קו העימות 26,מיידי,0,0
102,גן חיים,"Gan Haim, Israel",שרון 141,דקה וחצי,32.195761,34.906957
82,גן יאשיה,"Gan Yoshiya, Israel",עמק חפר 150,דקה וחצי,32.349487,34.996245
233,גן יבנה,"Gan Yavne, Israel",אשדוד 273,45 שניות,31.783056,34.703101
236,גן נר,"Gan Ner, Israel",עמק יזרעאל 93,דקה,32.528706,35.336254
107,גן שורק,"Gan Sorek, Israel",שפלה 175,דקה וחצי,31.944011,34.758322
109,גן שלמה,"Kvutzat Shiller, Israel",שפלה 182,דקה וחצי,31.878777,34.798901
183,גן שמואל,"Gan Shmuel, Israel",מנשה 108,דקה וחצי,32.452911,34.949311
124,ג'נאביב,"Janabib, Israel",נגב 299,דקה וחצי,31.287156,35.108132
238,גנות,"Ganot, Israel",שפלה 174,דקה וחצי,32.018204,34.825877
175,גנות הדר,"Ganot Hadar, Israel",שרון 138,דקה וחצי,32.32174,34.900715
108,גני הדר,"Ganei Hadar, Israel",שפלה 184,דקה וחצי,31.878924,34.854028
112,גני טל,"Ganei Tal, Israel",אשדוד 268,דקה,31.788573,34.791392
108,גני יוחנן,"Ganei Yohanan, Israel",שפלה 184,דקה וחצי,31.859924,34.840827
115,גני עם,"Ganei Am, Israel",שרון 143,דקה וחצי,32.149838,34.903358
117,גני תקווה,"Ganei Tikva, Israel",דן 161,דקה וחצי,32.060497,34.873121
158,ג'נין,Jenin,שומרון 119,דקה וחצי,32.462068,35.302535
181,ג'סר א זרקא,"Jisr az-Zarqa, Israel",מנשה 104,דקה וחצי,32.536262,34.911569
237,געש,"Ga'ash, Israel",שרון 142,דקה וחצי,32.228477,34.824411
151,געתון,"Ga'aton, Israel",קו העימות 31,מיידי,33.006075,35.213831
101,גפן,"",אשדוד 278,דקה,0,0
158,ג'רבה,Jirba,שומרון 119,דקה וחצי,32.385248,35.256934
122,ג'רון א לוז,Jurun alLuz,יהודה 207,דקה וחצי,31.545875,35.173797
215,גרופית,"Grofit, Israel",ערבה 310,3 דקות,29.941617,35.064691
46,גשור,Gshur,גולן 2,מיידי,32.819941,35.715708
154,גשר,"Gesher, Israel, Israel",בקעת בית שאן 128,דקה,32.621205,35.550376
62,גשר הזיו,"Gesher HaZiv, Israel",קו העימות 29,מיידי,33.040532,35.110563
182,גת,"Yanuh-Jat, Israel",אשדוד 281,45 שניות,32.981568,35.241169
70,ג'ת,"Yanuh-Jat, Israel",עמק חפר 149,דקה וחצי,32.981568,35.241169
119,גת רימון,"Gat Rimon, Israel",שפלה 168,דקה וחצי,32.068105,34.881362
129,דאלית אל כרמל,"Daliyat al-Karmel, Israel",כרמל 82,דקה,32.693796,35.055447
187,דאר אל חנון,"Dar al-Hanun, Israel",עירון 112,דקה וחצי,32.491758,35.065566
236,דבורה,"Dvora, Israel, Israel",עמק יזרעאל 93,דקה,32.552895,35.263853
136,דבוריה,"Daburiyya, Israel",תבור 96,דקה,32.69412,35.368513
179,דבירה,"Dvir, Israel",באר שבע 286,45 שניות,31.411699,34.825177
161,דברת,"Dovrat, Israel",עמק יזרעאל 90,דקה,32.646729,35.350085
49,דגניה א,"Degania Alef, Israel",תבור 98,דקה,32.706938,35.575062
49,דגניה ב',"Degania Bet, Israel",תבור 98,דקה,32.69907,35.577551
95,דהיישה מחנה פליטים,Dheisha Refugee Camp,יהודה 200,דקה וחצי,31.693516,35.184562
187,ד'הר אל עבד,Dahr al'Abd,עירון 112,דקה וחצי,32.450205,35.09345
95,ד'הר חלת אל ג'אמיע,Dahr Halat al-Jami',יהודה 200,דקה וחצי,31.668885,35.202744
122,דהרייה,"",יהודה 207,דקה וחצי,0,0
245,דוב''ב,"Dovev, Israel",קו העימות 19,30 שניות,33.0508,35.407747
90,דולב,Dolev,שומרון 126,דקה וחצי,31.926249,35.133591
83,דומא ,Duma,בקעה 132,דקה וחצי,32.055637,35.367338
185,דור,"",מנשה 102,דקה וחצי,0,0
85,דורא,Dura,יהודה 206,דקה וחצי,31.505093,35.027527
90,דורא אל קריע,Dura el-Kari'a,שומרון 126,דקה וחצי,31.958519,35.225893
228,דורות,"Dorot, Israel",אשקלון 252,15 שניות,31.507207,34.645725
161,דחי,"Ed Dahi, Israel",עמק יזרעאל 90,דקה,32.622491,35.343604
71,דייר חנא,"Deir Hanna, Israel",גליל תחתון 60,דקה,32.862316,35.365253
99,דייר ראפאת,"Deir Rafat, Israel",בית שמש 188,דקה וחצי,31.77652999999999,34.947439
125,דימונה,"Dimona, Israel",נגב 301,דקה וחצי,31.069419,35.033363
158,דיר אבו דעיף,Dayr 'Abu Da'if,שומרון 119,דקה וחצי,32.456061,35.364922
90,דיר איבזיע,Dayr Ibzi',שומרון 126,דקה וחצי,31.916154,35.120532
171,דיר איסתיא,Dayr Istiya,שומרון 121,דקה וחצי,32.130762,35.140136
66,דיר אל אסד,"Deir al-Asad, Israel",גליל עליון 42,30 שניות,32.93445,35.268394
165,דיר אל חטב,Dayr al-Hatab,שומרון 120,דקה וחצי,32.216882,35.319464
88,דיר אל משעל,"",שומרון 124,דקה וחצי,0,0
88,דיר אל סודאן ,"",שומרון 124,דקה וחצי,0,0
158,דיר אל ע'וסוף,Dayr al-Ghusun,שומרון 119,דקה וחצי,32.353463,35.074453
92,דיר בלוט,Dayr Balut,שומרון 123,דקה וחצי,32.065033,35.025549
89,דיר ג'ריר,Dayr Jarir,שומרון 125,דקה וחצי,31.965612,35.293776
89,דיר דיבוואן ,Dayr Dibwan,שומרון 125,דקה וחצי,31.911205,35.268988
96,דיר כרמיזן,Dayr Kirmizan,ירושלים 194,דקה וחצי,31.727104,35.172569
88,דיר ניזאם,Dayr Nizam,שומרון 124,דקה וחצי,32.002823,35.113728
122,דיר סאמת,Dayr Samet,יהודה 207,דקה וחצי,31.519929,34.97267100000001
158,דיר ע'זאלה,Dayr Ghazale,שומרון 119,דקה וחצי,32.495505,35.351854
90,דיר עמאר,Dayr 'Ammar,שומרון 126,דקה וחצי,31.966931,35.09976
88,דיר ע'סאנה,Dayr Ghasana,שומרון 124,דקה וחצי,32.046374,35.098124
122,דיר ראזח,Dayr Razeh,יהודה 207,דקה וחצי,31.467361,35.040913
165,דיר שרף,Dayr Sharaf,שומרון 120,דקה וחצי,32.254578,35.191041
57,דישון,"Dishon, Israel",קו העימות 24,מיידי,33.082318,35.517572
173,דליה,"Dalia, Israel, Israel",מנשה 103,דקה וחצי,32.58925,35.076965
61,דלתון,"Dalton, Israel, Israel",קו העימות 23,מיידי,33.016553,35.489911
75,דמיידה,"Dmeide, Israel",גליל תחתון 63,דקה,32.8149647,35.2265642
50,דן,"Dan, Israel, Israel",קו העימות 28,מיידי,33.239637,35.653953
158,דנאבה,Danaba,שומרון 119,דקה וחצי,32.31232,35.04193
50,דפנה,"Dafna, Israel",קו העימות 28,מיידי,33.23075,35.638268
148,דקל,"Dekel, Israel",עוטף עזה 238,15 שניות,31.195908,34.346771
124,דריג'את,"Drijat, Israel",נגב 299,דקה וחצי,31.301885,35.076793
95,ה,"E, Kiryat Arba",יהודה 200,דקה וחצי,31.52993,35.114801
48,האון,HaOn,קצרין 10,15 שניות,32.726748,35.622665
156,האשימיה,HaShemiya,שומרון 118,דקה וחצי,32.465214,35.221276
185,הבונים,"HaBonim, Israel, Israel",מנשה 102,דקה וחצי,32.636586,34.932704
50,הגושרים,"HaGoshrim, Israel",קו העימות 28,מיידי,33.221485,35.623028
175,הדר עם,"Hadar Am, Israel",שרון 138,דקה וחצי,32.349653,34.898945
115,הוד השרון,"Hod HaSharon, Israel",שרון 143,דקה וחצי,32.149961,34.8838788
191,הודיה,"Hodaya, Israel",אשקלון 248,30 שניות,31.676356,34.639275
49,הודיות ,"Hodayot, Israel",תבור 98,דקה,32.788611,35.435
125,הוואשלה,"Hawashla, Israel",נגב 301,דקה וחצי,31.09222699999999,34.979069
179,הוזייל,"Abu wadi, Israel",באר שבע 286,45 שניות,31.414487,34.761872
81,הושעיה,"Hoshaya, Israel",תבור 95,דקה,32.757927,35.29522499999999
173,הזורע,"HaZore'a, Israel",מנשה 103,דקה וחצי,32.644516,35.11918
49,הזורעים,"HaZor'im, Israel",תבור 98,דקה,32.74814,35.499922
80,החותרים,"Hahotrim, Israel",חיפה 75,דקה,32.752311,34.957545
139,היוגב,"HaYogev, Israel",עמק יזרעאל 89,דקה,32.612753,35.207483
149,הילה,"Hila, Israel",קו העימות 32,מיידי,33.036175,35.244582
116,הכפר הירוק,"HaKfar HaYarok, Ramat HaSharon, Israel",דן 155,דקה וחצי,32.135172,34.829305
70,המעפיל,"HaMa'apil, Israel",עמק חפר 149,דקה וחצי,32.378035,34.983146
81,הסוללים,"HaSolelim, Israel",תבור 95,דקה,32.751802,35.238022
82,העוגן,"HaOgen, Israel",עמק חפר 150,דקה וחצי,32.360437,34.923338
98,הר אדר,Har Adar,בית שמש 190,דקה וחצי,31.824501,35.12966
85,הר גילה,Har Gillo,יהודה 206,דקה וחצי,31.722058,35.171491
165,הר גריזים,Har Gerizim,שומרון 120,דקה וחצי,32.202518,35.27074200000001
122,הר עמשא,"Har Amasa, Israel",יהודה 207,דקה וחצי,31.342717,35.101599
99,הראל,"Harel, Israel, Israel",בית שמש 188,דקה וחצי,31.808975,34.947959
75,הרדוף,"Harduf, Israel",גליל תחתון 63,דקה,32.763717,35.174663
116,הרצליה,"Herzliya, Israel",דן 155,דקה וחצי,32.162413,34.844675
71,הררית,"Hararit, Israel",גליל תחתון 60,דקה,32.845696,35.369257
158,ואדי א דבע,Wadi al-Daba',שומרון 119,דקה וחצי,32.452484,35.33248
53,ואדי חמאם,"Hamaam, Israel",גליל תחתון 55,דקה,32.828399,35.491721
95,ואדי על עראיסה,"",יהודה 200,דקה וחצי,0,0
85,ואדי פוכין,Wadi Fukin,יהודה 206,דקה וחצי,31.707272,35.104193
122,ואדיח,Wadeh,יהודה 207,דקה וחצי,31.504589,35.00485
60,ורד הגליל,"Vered Hagalil, Israel",גליל עליון 50,30 שניות,32.904818,35.549701
93,ורד יריחו,Vered Yeriho,בקעה 133,דקה וחצי,31.826192,35.432139
186,ורדון,"Vardon, Israel",אשדוד 280,45 שניות,31.663823,34.781766
237,ורדים מוסד חינוכי,"Vradim Educational Institute, Israel",שרון 142,דקה וחצי,32.218787,34.856058
